in FB,Date,Venue,City,State,Show,,,,,,,,,,,,,,,,,,
TRUE,"Thursday, August 31, 1995",New World Music Theatre,Tinley Park,Illinois,Live,PJ Harvey,Veruca Salt,Buffalo Tom,,,,,,,,,,,,,,,
FALSE,"Friday, December 8, 1995",Rosemont Horizon,Rosemont,Illinois,Q101's Twisted Christmas 2,White Zombie,Oasis,Alanis Morissette,Soul Asylum,Porno for Pyros,Goo Goo Dolls,Silverchair,Tripping Daisy,,,,,,,,,,
TRUE,"Friday, March 22, 1996",Metro,Chicago,Illinois,Spacehog,Ruth Ruth,Mr Miraingai,,,,,,,,,,,,,,,,
FALSE,"Friday, July 5, 1996",Aragon Ballroom,Chicago,Illinois,Everclear,Tracy Bonham,Spacehog,Seven Year Bitch,,,,,,,,,,,,,,,
FALSE,"Friday, August 23, 1996",Metro,Chicago,Illinois,Smashing Pumpkins,,,,,,,,,,,,,,,,,,
TRUE,"Friday, September 6, 1996",New World Music Theatre,Tinley Park,Illinois,Neil Yong with Crazy Horse,Dave Matthews Band,Gin Blossoms,,,,,,,,,,,,,,,,
TRUE,"Thursday, October 10, 1996",Odeum,Villa Park,Illinois,Kick-Off Concert,Nada Surf,Primitive Radio Gods,Geggy Tah,,,,,,,,,,,,,,,
,"Thursday, November 21, 1996",Metro,Chicago,Illinois,Dishwalla,Refreshments,Tonic,,,,,,,,,,,,,,,,
FALSE,"Thursday, December 12, 1996",Rosemont Horizon,Rosemont,Illinois,Stone Temple Pilots,Local H,,,,,,,,,,,,,,,,,
,"Saturday, March 1, 1997",Riviera,Chicago,Illinois,Live,Fun Lovin' Criminals,,,,,,,,,,,,,,,,,
TRUE,"Monday, March 10, 1997",Aragon Ballroom,Chicago,Illinois,Counting Crows,Engine 88,,,,,,,,,,,,,,,,,
FALSE,"Thursday, April 24, 1997",Rosemont Horizon,Rosemont,Illinois,Bush,Veruca Salt,,,,,,,,,,,,,,,,,
FALSE,"Sunday, May 25, 1997",New World Music Theatre,Tinley Park,Illinois,Q101's Jamboree '97,Erasure,Bush,Verve Pipe,Beck,Veruca Salt,Cardigans,Jamiroquai,Mighty Mighty Bosstones,Republica,Echo and the Bunnymen,Soul Coughing,Social Distortion,,,,,,
FALSE,"Friday, May 30, 1997",Riviera,Chicago,Illinois,Collective Soul,Darlahood,,,,,,,,,,,,,,,,,
TRUE,"Sunday, June 29, 1997",Soldier Field,Chicago,Illinois,U2,Fun Lovin' Criminals,,,,,,,,,,,,,,,,,
FALSE,"Saturday, July 5, 1997",New World Music Theatre,Tinley Park,Illinois,Counting Crows,The Wallflowers,Bettie Serveert,,,,,,,,,,,,,,,,
TRUE,"Tuesday, July 8, 1997",House of Blues,Chicago,Illinois,Sister Hazel,Fat Banana,,,,,,,,,,,,,,,,,
,"Thursday, August 14, 1997",Vic,Chicago,Illinois,Verve Pipe,Tonic,K's Choice,,,,,,,,,,,,,,,,
FALSE,"Friday, August 22, 1997",New World Music Theatre,Tinley Park,Illinois,Live,Luscious Jackson,Jimmie's Chicken Shack,,,,,,,,,,,,,,,,
TRUE,"Friday, August 29, 1997",New World Music Theatre,Tinley Park,Illinois,Rage Against the Machine,Wu Tang Clan,Atari Teenage Riot,,,,,,,,,,,,,,,,
FALSE,"Saturday, August 30, 1997",New World Music Theatre,Tinley Park,Illinois,Aerosmith,Jonny Lang,,,,,,,,,,,,,,,,,
,"Sunday, October 26, 1997",Metro,Chicago,Illinois,Refreshments,Garrison Starr,,,,,,,,,,,,,,,,,
FALSE,"Monday, November 3, 1997",Modjeska,Milwaukee,Wisconsin,Everclear,Our Lady Peace,Letters to Cleo,,,,,,,,,,,,,,,,
TRUE,"Thursday, March 12, 1998",Metro,Chicago,Illinois,Our Lady Peace,Black Lab,,,,,,,,,,,,,,,,,
FALSE,"Saturday, March 14, 1998",Modjeska,Milwaukee,Wisconsin,Our Lady Peace,Black Lab,,,,,,,,,,,,,,,,,
FALSE,"Saturday, May 23, 1998",New World Music Theatre,Tinley Park,Illinois,Q101's Jamboree '98,Foo Fighters,Soul Asylum,Barenaked Ladies,Scott Weiland,Creed,Ben Folds Five,Spacehog,Specials,They Might Be Giants,Harvey Danger,Eve 6,Fastball,,,,,,
FALSE,"Thursday, June 11, 1998",Aragon Ballroom,Chicago,Illinois,Everclear,Marcy Playground,Fastball,,,,,,,,,,,,,,,,
,"Tuesday, July 7, 1998",New World Music Theatre,Tinley Park,Illinois,Smashing Pumpkins,Cheap Trick,,,,,,,,,,,,,,,,,
,"Wednesday, July 22, 1998",New World Music Theatre,Tinley Park,Illinois,B-52's,Pretenders,Royal Crown Revue,,,,,,,,,,,,,,,,
,"Thursday, August 6, 1998",Metro,Chicago,Illinois,K's Choice,Uninvited,,,,,,,,,,,,,,,,,
FALSE,"Saturday, August 15, 1998",Deer Creek Music Center,Noblesville,Indiana,X-Fest '98,Creed,Third Eye Blind,Marcy Playground,Our Lady Peace,Black Lab,Stabbing Westward,Limp Bizkit,Sprung Monkey,Eve 6,Athenaeum,,,,,,,,
FALSE,"Friday, August 21, 1998",Rosemont Horizon,Rosemont,Illinois,Matchbox 20,Soul Asylum,Semisonic,,,,,,,,,,,,,,,,
TRUE,"Saturday, August 22, 1998",House of Blues,Chicago,Illinois,Sister Hazel,Memory Dean,,,,,,,,,,,,,,,,,
TRUE,"Wednesday, September 23, 1998",Metro,Chicago,Illinois,Tripping Daisy,Flick,Bradford Reed and his Amazing Pencilina,,,,,,,,,,,,,,,,
FALSE,"Friday, September 25, 1998",Aragon Ballroom,Chicago,Illinois,Third Eye Blind,Eve 6,Dovetail Joint,,,,,,,,,,,,,,,,
TRUE,"Saturday, October 17, 1998",Vic,Chicago,Illinois,Better Than Ezra,Athenaeum,Possum Dixon,,,,,,,,,,,,,,,,
TRUE,"Wednesday, November 18, 1998",Kolf Arena,Oshkosh,Wisconsin,Goo Goo Dolls,Buffalo Tom,,,,,,,,,,,,,,,,,
TRUE,"Saturday, November 22, 1998",Rosemont Horizon,Rosemont,Illinois,Billy Joel,,,,,,,,,,,,,,,,,,
TRUE,"Thursday, December 3, 1998",Metro,Chicago,Illinois,Offspring,Unwritten Law,Mary Tyler Morphine,,,,,,,,,,,,,,,,
FALSE,"Friday, December 18, 1998",Rosemont Horizon,Rosemont,Illinois,Q101's Twisted Christmas 5,Beck,Third Eye Blind,Garbage,Goo Goo Dolls,Soul Coughing,Cake,Everlast,,,,,,,,,,,
FALSE,"Friday, February 12, 1999",Vic,Chicago,Illinois,Semisonic,Remy Zero,The Hang-Ups,,,,,,,,,,,,,,,,
,"Thursday, April 15, 1999",House of Blues,Chicago,Illinois,Better Than Ezra,Jude,,,,,,,,,,,,,,,,,
,"Thursday, April 22, 1999",House of Blues,Chicago,Illinois,Fastball,Gigolo Aunts,,,,,,,,,,,,,,,,,
TRUE,"Wednesday, May 5 1999",Coronado Theatre,Rockford,Illinois,Collective Soul,Marvelous 3,,,,,,,,,,,,,,,,,
,"Saturday, June 19, 1999",New World Music Theatre,Tinley Park,Illinois,Santana,Ozomatli,,,,,,,,,,,,,,,,,
FALSE,"Thursday, June 24, 1999",Metro,Chicago,Illinois,Dovetail Joint,Lucky Boy's Confusion,Chevelle,Marvel Kind,,,,,,,,,,,,,,,
FALSE,"Wednesday, June 30, 1999",House of Blues,Chicago,Illinois,Sponge,Second Cumming,Veronica 37,,,,,,,,,,,,,,,,
,"Friday, July 2, 1999",Marcus Amphitheatre,Milwaukee,Wisconsin,John Mellencamp,Son Volt,,,,,,,,,,,,,,,,,
TRUE,"Saturday, July 17, 1999",State Theatre,Kalamazoo,Michigan,Counting Crows,Gigolo Aunts,,,,,,,,,,,,,,,,,
TRUE,"Saturday, July 31, 1999",New World Music Theatre,Tinley Park,Illinois,Tom Petty and the Heartbreakers,Lucinda Williams,,,,,,,,,,,,,,,,,
FALSE,"Tuesday, August 3, 1999",Metro,Chicago,Illinois,Dovetail Joint,Marvelous 3,Watchmen,Shades Apart,,,,,,,,,,,,,,,
TRUE,"Tuesday, August 10, 1999",Marcus Amphitheatre,Milwaukee,Wisconsin,Goo Goo Dolls,Sugar Ray,Fastball,,,,,,,,,,,,,,,,
FALSE,"Thursday, August 12, 1999",House of Blues,Chicago,Illinois,Young Dubliners,Vertical Horizon,,,,,,,,,,,,,,,,,
,"Friday August 20, 1999",New World Music Theatre,Tinley Park,Illinois,REM,Wilco,,,,,,,,,,,,,,,,,
FALSE,"Friday, August 27, 1999",New World Music Theatre,Tinley Park,Illinois,Lenny Kravitz,Smashmouth,Freestylers,,,,,,,,,,,,,,,,
FALSE,"Thursday, September 9, 1999",New World Music Theatre,Tinley Park,Illinois,Bonnie Raitt,Jackson Browne,Bruce Hornsby,Shawn Colvin,Wally Ingram/David Lindley,,,,,,,,,,,,,,
FALSE,"Friday, September 10, 1999",New World Music Theatre,Tinley Park,Illinois,Jeff Beck,Jonny Lang,,,,,,,,,,,,,,,,,
FALSE,"Saturday, September 18, 1999",Metro,Chicago,Illinois,Manic Street Preachers,New Rising Sons,,,,,,,,,,,,,,,,,
FALSE,"Wednesday, September 22, 1999",Metro,Chicago,Illinois,Train,Splender,Shooter,,,,,,,,,,,,,,,,
TRUE,"Thursday, September 23, 1999",Rave/Eagle's Ballroom,Milwaukee,Wisconsin,Marvelous 3,Showoff,Self,,,,,,,,,,,,,,,,
TRUE,"Saturday, September 25, 1999",Canopy Club,Urbana,Illinois,Dovetail Joint,Absinthe Blind,40 Minute Finish,,,,,,,,,,,,,,,,
FALSE,"Wednesday, September 29, 1999",Park West,Chicago,Illinois,Better Than Ezra,Sixpence None the Richer,Jeremy Toback,,,,,,,,,,,,,,,,
FALSE,"Tuesday, October 5, 1999",Metro,Chicago,Illinois,Dovetail Joint,Bomb Pop,Red Star Bellgrade,Ruth Buzzy,,,,,,,,,,,,,,,
FALSE,"Thursday, October 7, 1999",United Center,Chicago,Illinois,Tom Petty & the Heartbrakers,Blind Boys of Alabama,,,,,,,,,,,,,,,,,
TRUE,"Wednesday, October 13, 1999",Aragon Ballroom,Chicago,Illinois,Creed,Our Lady Peace,Oleander,,,,,,,,,,,,,,,,
TRUE,"Thursday, October 14, 1999",United Center,Chicago,Illinois,John Mellencamp,Susan Tedeschi,,,,,,,,,,,,,,,,,
FALSE,"Friday, November 5, 1999",Riviera,Chicago,Illinois,Live,Cibo Matto,,,,,,,,,,,,,,,,,
FALSE,"Wednesday, November 24, 1999",Aragon Ballroom,Chicago,Illinois,Counting Crows,Gigolo Aunts,Joe 90,,,,,,,,,,,,,,,,
TRUE,"Friday, November 26, 1999",Rave/Eagle's Ballroom,Milwaukee,Wisconsin,Counting Crows,Gigolo Aunts,Joe 90,,,,,,,,,,,,,,,,
FALSE,"Friday, December 3, 1999",Rave/Eagle's Ballroom,Milwaukee,Wisconsin,Bush,Days of the New,Buckcherry,Locomotiv,,,,,,,,,,,,,,,
FALSE,"Monday, December 13, 1999",House of Blues,Chicago,Illinois,Stroke 9,Ethyline,,,,,,,,,,,,,,,,,
,"Thursday, January 20, 2000",Aragon Ballroom,Chicago,Illinois,Counting Crows,Joe 90,,,,,,,,,,,,,,,,,
FALSE,"Sunday, February 20, 2000",Aragon Ballroom,Chicago,Illinois,Smash Mouth,Luscious Jackson,22 Jacks,,,,,,,,,,,,,,,,
FALSE,"Friday, February 25, 2000",Park West,Chicago,Illinois,Gas Giants,Million Yen,Starball,,,,,,,,,,,,,,,,
TRUE,"Saturday, February 26, 2000",Riviera,Chicago,Illinois,Pretenders,Sandra Bernhardt (Comedian),,,,,,,,,,,,,,,,,
,"Tuesday, February 29, 2000",House of Blues,Chicago,Illinois,Vertical Horizon,Pet Engine,Radford,,,,,,,,,,,,,,,,
TRUE,"Friday, March 17, 2000",Riviera,Chicago,Illinois,Third Eye Blind,Tonic,,,,,,,,,,,,,,,,,
TRUE,"Saturday, March 18, 2000",Riviera,Chicago,Illinois,Third Eye Blind,Tonic,,,,,,,,,,,,,,,,,
FALSE,"Sunday, March 19, 2000",House of Blues,Chicago,Illinois,Lit,Save Ferris,22 Jacks,,,,,,,,,,,,,,,,
FALSE,"Tuesday, March 21, 2000",Metro,Chicago,Illinois,Organic,Lokomotiv,Tenki,Bound to Change,,,,,,,,,,,,,,,
,"Thursday, March 23, 2000",House of Blues Second Stage,Chicago,Illinois,After Five Live,Gas Giants,,,,,,,,,,,,,,,,,
,"Wednesday, April 5, 2000",House of Blues Second Stage,Chicago,Illinois,After Five Live,Splender,,,,,,,,,,,,,,,,,
TRUE,"Saturday, April 8, 2000",Canopy Club,Urbana,Illinois,Local H,Dovetail Joint,Then Again...,Sullen,,,,,,,,,,,,,,,
,"Sunday, April 16, 2000",Aragon Ballroom,Chicago,Illinois,Smashing Pumpkins,,,,,,,,,,,,,,,,,,
,"Saturday, April 22, 2000",Rave/Eagle's Ballroom,Milwaukee,Wisconsin,Local H,Dovetail Joint,Sullen,,,,,,,,,,,,,,,,
FALSE,"Monday, April 24, 2000",House of Blues,Chicago,Illinois,Train,Stir,,,,,,,,,,,,,,,,,
FALSE,"Tuesday, April 25, 2000",House of Blues,Chicago,Illinois,Stroke 9,Johnny Clueless,,,,,,,,,,,,,,,,,
FALSE,"Saturday, April 29, 2000",House of Blues,Chicago,Illinois,Lucky Boy's Confusion,Face First,Penny and the Loafers,,,,,,,,,,,,,,,,
,"Saturday, May 20, 2000",New World Music Theatre,Tinley Park,Illinois,Jamboree 2000,311,Third Eye Blind,Everclear,Moby,Bloodhound Gang,Long Beach Dub All Stars,Mighty Mighty Bosstones,Goldfinger,Travis,Eve 6,Suicide Machines,,,,,,,
FALSE,"Wednesday, May 24, 2000",House of Blues,Chicago,Illinois,The Flys,Mest,Left Setter,Mary Tyler Morphine,,,,,,,,,,,,,,,
TRUE,"Sunday, May 28, 2000",Wings Stadium,Kalamazoo,Michigan,Counting Crows,Cracker,,,,,,,,,,,,,,,,,
FALSE,"Thursday, June 8, 2000",Metro,Chicago,Illinois,Lucky Boy's Confusion,Plain White T's,Swizzletree,Penny and the Loafers,,,,,,,,,,,,,,,
FALSE,"Sunday, July 2, 2000",Lincoln Park Zoo,Chicago,Illinois,Sister Hazel,Stroke 9,The Nixons,Then Again...,Heaven,Hello Dave,Cathy Richardson,GB Leighton,Shaking Tree,Big Hello,,,,,,,,,
TRUE,"Sunday, July 9, 2000",Riverport Amphitheatre,Maryland Heights,Missouri,Third Eye Blind,Vertical Horizon,Splender,The KGB,,,,,,,,,,,,,,,
FALSE,"Thursday, July 18, 2000",House of Blues,Chicago,Illinois,Neve,The Slugs,Dogs Undecided,,,,,,,,,,,,,,,,
FALSE,"Wednesday, August 2, 2000",New World Music Theatre,Tinley Park,Illinois,Red Hot Chili Peppers,Stone Temple Pilots,Fishbone,,,,,,,,,,,,,,,,
FALSE,"Saturday, August 5, 2000",New World Music Theatre,Tinley Park,Illinois,Counting Crows,Live,Galactic,Peter Stuart,,,,,,,,,,,,,,,
FALSE,"Friday, August 11, 2000",New World Music Theatre,Tinley Park,Illinois,Creed,Three Doors Down,American Pearl,Mile,Dust for Life,,,,,,,,,,,,,,
TRUE,"Saturday, August 25, 2000",New World Music Theatre,Tinley Park,Illinois,Allman Brothers Band,Pat McGee Band,Mother Root,,,,,,,,,,,,,,,,
TRUE,"Thursday, September 7, 2000",Vic,Chicago,Illinois,Eve 6,OPM,Good Charlotte,,,,,,,,,,,,,,,,
FALSE,"Tuesday, September 12, 2000",Marcus Amphitheatre,Milwaukee,Wisconsin,Counting Crows,Live,Unified Theory,,,,,,,,,,,,,,,,
FALSE,"Friday, September 15, 2000",Metro,Chicago,Illinois,David Gray,Five For Fightning,,,,,,,,,,,,,,,,,
TRUE,"Tuesday, September 19, 2000",Riviera,Chicago,Illinois,Travis,Remy Zero,,,,,,,,,,,,,,,,,
TRUE,"Sunday, October 8, 2000",The Orbit Room,Grand Rapids,Michigan,"The Big ""O""",Eve 6,Vibrolush,19 Wheels,,,,,,,,,,,,,,,
TRUE,"Saturday, October 21, 2000",Metro,Chicago,Illinois,Marvelous 3,Dynamite Hack,A,,,,,,,,,,,,,,,,
FALSE,"Thursday, October 26, 2000",House of Blues,Chicago,Illinois,SR-71,Harvey Danger,Wheatus,,,,,,,,,,,,,,,,
TRUE,"Thursday, November 9, 2000",House of Blues,Chicago,Illinois,Sister Hazel,Dexter Freebish,,,,,,,,,,,,,,,,,
FALSE,"Wednesday, November 29, 2000",United Center,Chicago,Illinois,Smashing Pumpkins,,,,,,,,,,,,,,,,,,
FALSE,"Thursday, November 30, 2000",House of Blues,Chicago,Illinois,J Davis Trio,Red Elephant,Seven Day Run,,,,,,,,,,,,,,,,
FALSE,"Sunday, December 17, 2000",Metro,Chicago,Illinois,Plain White T's,Penny and the Loafers,Split Habit,Amazing Transparent Man,,,,,,,,,,,,,,,
FALSE,"Wednesday, January 23, 2001",Rave/Eagle's Ballroom,Milwaukee,Wisconsin,Green Day,The Get Up Kids,,,,,,,,,,,,,,,,,
FALSE,"Tuesday, February 27, 2001",Rave/Eagle's Ballroom,Milwaukee,Wisconsin,Eve 6,Vast,American H-Fi,,,,,,,,,,,,,,,,
TRUE,"Friday, March 2, 2001",Allstate Arena,Rosemont,Illinois,Matchbox Twenty,Everclear,Lifehouse,,,,,,,,,,,,,,,,
FALSE,"Saturday, March 3, 2001",House of Blues,Chicago,Illinois,Eve 6,Vast,American H-Fi,,,,,,,,,,,,,,,,
,"Wednesday, March 14, 2001",Vic,Chicago,Illinois,The Corrs,Cary Pierce,,,,,,,,,,,,,,,,,
FALSE,"Monday, March 26, 2001",Park West,Chicago,Illinois,Train,Five For Fighting,,,,,,,,,,,,,,,,,
FALSE,"Saturday, April 21, 2001",House of Blues,Chicago,Illinois,Collective Soul,Fastball,Swim,,,,,,,,,,,,,,,,
FALSE,"Tuesday, May 8, 2001",Metro,Chicago,Illinois,Lucky Boy's Confusion,Penny and the Loafers,Logan's Loss,,,,,,,,,,,,,,,,
TRUE,"Wednesday, May 16, 2001",United Center,Chicago,Illinois,U2,PJ Harvey,,,,,,,,,,,,,,,,,
FALSE,"Sunday, May 27, 2001",Metro,Chicago,Illinois,Plain White Ts,Penny and the Loafers,Swizzle Tree,Back Drop,Close Enough,Retro Morning,The Dog and Everything,,,,,,,,,,,,
FALSE,"Saturday, June 9, 2001",House of Blues,Chicago,Illinois,Sister Hazel,Monte Montgomery,,,,,,,,,,,,,,,,,
FALSE,"Tuesday, June 26, 2001",Metro,Chicago,Illinois,Our Lady Peace,Shades Apart,,,,,,,,,,,,,,,,,
FALSE,"Friday, July 6, 2001",Marcus Amphitheatre,Milwaukee,Wisconsin,Three Doors Down,Lifehouse,Tantric,,,,,,,,,,,,,,,,
FALSE,"Sunday, July 22, 2001",Metro,Chicago,Illinois,Plain White T's,Penny and the Loafers,Close Enough,Short Arm Trick,,,,,,,,,,,,,,,
FALSE,"Friday, August 3, 2001",Tweeter Center,Tinley Park,Illinois,Matchbox Twenty,Train,Old 97s,Peter Stuart,,,,,,,,,,,,,,,
FALSE,"Saturday, August 18, 2001",Tweeter Center,Tinley Park,Illinois,John Mellencamp,The Wallflowers,Will Hoge,,,,,,,,,,,,,,,,
FALSE,"Saturday, September 1, 2001",400 Bar,Minneapolis,Minnesota,Roger Clyne & the Peacemakers,Stephen Ashbrook,,,,,,,,,,,,,,,,,
,"Monday, September 24, 2001",House of Blues Second Stage,Chicago,Illinois,After Five Live,The Verve Pipe,,,,,,,,,,,,,,,,,
FALSE,"Wednesday, October 10, 2001",Riviera,Chicago,Illinois,Travis,Remy Zero,,,,,,,,,,,,,,,,,
FALSE,"Thursday, November 8, 2001",Congress Theatre,Chicago,Illinois,Live,Citizen Cope,,,,,,,,,,,,,,,,,
FALSE,"Friday, November 9, 2001",House of Blues,Chicago,Illinois,Lucky Boy's Confusion,Bad Ronald,River City High ,Riddlin' Kids,,,,,,,,,,,,,,,
TRUE,"Tuesday, November 13, 2001",Double Door,Chicago,Illinois,The Calling,Giant Step,Transmatic,,,,,,,,,,,,,,,,
,"Friday, December 7, 2001",Top Note Theatre,Chicago,Illinois,Remy Zero,,,,,,,,,,,,,,,,,,
FALSE,"Sunday, December 9, 2001",Vic,Chicago,Illinois,Lifehouse,Dovetail Joint,,,,,,,,,,,,,,,,,
FALSE,"Friday, January 18, 2002",Metro,Chicago,Illinois,Penny and the Loafers,The Dog and Everything,Knockout,Starstruck,,,,,,,,,,,,,,,
FALSE,"Thursday, February 21, 2002",House of Blues,Chicago,Illinois,The Dog and Everything,Penny and the Loafers,Ophur,Knuckleduster,,,,,,,,,,,,,,,
FALSE,"Thursday, April 18, 2002",Riviera,Chicago,Illinois,Pete Yorn,Elbow,,,,,,,,,,,,,,,,,
FALSE,"Saturday, April 27, 2002",Metro,Chicago,Illinois,Penny and the Loafers,Split Habit,August Premiere,Off Balance,,,,,,,,,,,,,,,
,"Friday, May 3, 2002",Metro,Chicago,Illinois,Roger Clyne & the Peacemakers,The Steepwater Band,,,,,,,,,,,,,,,,,
FALSE,"Wednesday, May 29, 2002",Riviera,Chicago,Illinois,Goo Goo Dolls,Sense Field,,,,,,,,,,,,,,,,,
TRUE,"Thursday, May 30, 2002",Double Door,Chicago,Illinois,Remy Zero,Verbow,,,,,,,,,,,,,,,,,
,"Saturday, July 27, 2002",A Finkl & Sons,Chicago,Illinois,John Mayer,Guster,Martin Sexton,,,,,,,,,,,,,,,,
,"Sunday, August 4, 2002",Riviera,Chicago,Illinois,Jimmy Eat World,Promise Ring,Recover,,,,,,,,,,,,,,,,
FALSE,"Friday, August 9, 2002",Tweeter Center,Tinley Park,Illinois,Creed,Jerry Cantrell,12 Stones,,,,,,,,,,,,,,,,
FALSE,"Saturday, August 10, 2002",Vic,Chicago,Illinois,Our Lady Peace,Audiovent,Greenwheel,,,,,,,,,,,,,,,,
FALSE,"Sunday, August 11, 2002",Tweeter Center,Tinley Park,Illinois,Jeep World Outdoor Festival,Sheryl Crow,Train,o.a.r.,Remy Shand,Silvercrush,Five for Fighting,Maroon 5,Rubyhorse,The Gabe Dixon Band,Jes Hudack,,,,,,,,
FALSE,"Thursday, August 15, 2002",Schubas,Chicago,Illinois,Brian Vander Ark,Chris Gilmartin,,,,,,,,,,,,,,,,,
FALSE,"Monday, August 19, 2002",House of Blues,Chicago,Illinois,Riddlin' Kids,The Gelheads,The Cells,,,,,,,,,,,,,,,,
FALSE,"Thursday, August 22, 2002",Tweeter Center,Tinley Park,Illinois,Goo Goo Dolls,Third Eye Blind,Vanessa Carlton,Fono,Ress,,,,,,,,,,,,,,
FALSE,"Friday, August 23, 2002",Metro,Chicago,Illinois,Roger Clyne & the Peacemakers,Harmony Riley,Cedarcase,Shurman,,,,,,,,,,,,,,,
,"Wednesday, September 25, 2002",NIU Convocation Center,DeKalb,Illinois,Counting Crows,Dishwalla,,,,,,,,,,,,,,,,,
FALSE,"Thursday, October 10, 2002",Shank Hall,Milwaukee,Wisconsin,Roger Clyne & the Peacemakers,Los Proberos,,,,,,,,,,,,,,,,,
FALSE,"Tuesday, October 15, 2002",Morris Performing Arts Center,South Bend,Indiana,Counting Crows,Graham Colton,,,,,,,,,,,,,,,,,
FALSE,"Friday, October 18, 2002",Double Door,Chicago,Illinois,Morris Minors,Magnus,The Snails,,,,,,,,,,,,,,,,
FALSE,"Monday, October 21, 2002",UIC Pavilion,Chicago,Illinois,Counting Crows,o.a.r.,Graham Colton,,,,,,,,,,,,,,,,
FALSE,"Tuesday, October 29, 2002",Park West,Chicago,Illinois,Vanessa Carlton,Ben Lee,,,,,,,,,,,,,,,,,
FALSE,"Saturday, November 16, 2002",Double Door,Chicago,Illinois,Wheat,Verbow,Tracer,Geoff Sabin,,,,,,,,,,,,,,,
FALSE,"Saturday, November 23, 2002",House of Blues,Chicago,Illinois,The Wallflowers,Ours,,,,,,,,,,,,,,,,,
FALSE,"Friday, November 29, 2002",Riverside Theatre,Milwaukee,Wisconsin,Counting Crows,Uncle Kracker,,,,,,,,,,,,,,,,,
FALSE,"Tuesday, February 18, 2003",Vic,Chicago,Illinois,Toad the Wet Sprockett,Wheat,Bleu,,,,,,,,,,,,,,,,
TRUE,"Friday, February 21, 2003",Abbey Pub,Chicago,Illinois,Fastball,Butch Walker,,,,,,,,,,,,,,,,,
FALSE,"Thursday, March 27, 2003",Shank Hall,Milwaukee,Wisconsin,Roger Clyne,Bree Sharp,,,,,,,,,,,,,,,,,
FALSE,"Thursday, April 3, 2003",Riviera,Chicago,Illinois,Everclear,Exies,Longshot,,,,,,,,,,,,,,,,
FALSE,"Sunday, April 27, 2003",Metro,Chicago,Illinois,PXL,Swizzle Tree,Full Range,AMICI,,,,,,,,,,,,,,,
FALSE,"Thursday, May 15, 2003",Abbey Pub,Chicago,Illinois,Butch Walker,Brian Vander Ark,Empreyaen,,,,,,,,,,,,,,,,
TRUE,"Saturday, June 28, 2003",Tweeter Center,Tinley Park,Illinois,Peter Gabriel,Severa Nazarkhan,,,,,,,,,,,,,,,,,
